"go_description","NES","pval","padj"
"response to molecule of bacterial origin",0.883913224616545,0.805907172995781,0.879784957034177
"bile acid metabolic process",-0.785919041942176,0.807157057654076,0.880761247493015
"negative regulation of leukocyte apoptotic process",0.796027019875158,0.807843137254902,0.881121730946892
"cellular response to molecule of bacterial origin",0.857375251157298,0.808880308880309,0.88147669383921
"regulation of cell adhesion mediated by integrin",0.805964947600298,0.808678500986193,0.88147669383921
"regulation of macrophage activation",0.793873572567177,0.811650485436893,0.884106531410371
"response to interferon-beta",-0.782877303961932,0.812133072407045,0.884243349605385
"positive regulation of production of molecular mediator of immune response",-0.830371427395042,0.81335952848723,0.88518960986945
"positive regulation of actin filament polymerization",-0.780449589216518,0.814285714285714,0.885808394504047
"retinol metabolic process",-0.779396260020193,0.816568047337278,0.887901252526092
"exit from mitosis",-0.77659002434653,0.818003913894325,0.889072266220378
"regulation of microtubule-based movement",-0.781311394515039,0.819085487077535,0.889857347145199
"response to antibiotic",-0.78429514752255,0.820359281437126,0.890850477913091
"positive regulation of protein transport",0.873606035754315,0.821505376344086,0.891157481840889
"granulocyte chemotaxis",0.809643814028414,0.821218074656189,0.891157481840889
"myeloid leukocyte cytokine production",0.780295120486528,0.82172131147541,0.891157481840889
"regulation of Rac protein signal transduction",-0.782702286457909,0.822355289421158,0.891454727306874
"response to interleukin-4",0.765015794108827,0.82565130260521,0.894636166471175
"postsynaptic neurotransmitter receptor internalization",-0.767664477431072,0.826429980276134,0.895088352052464
"multivesicular body organization",-0.776673652394227,0.827235772357724,0.89556949656035
"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",0.77052255818796,0.827868852459016,0.895863323521618
"negative regulation of gene expression, epigenetic",0.866781886196178,0.828865979381443,0.896550668527439
"negative regulation of peptide secretion",-0.773882752735112,0.829268292682927,0.896594308588219
"respiratory system process",0.795118194250095,0.829659318637275,0.896625712157299
"regulation of microtubule depolymerization",0.786048713776291,0.830339321357285,0.896969253816832
"execution phase of apoptosis",0.80426229844712,0.832669322709163,0.899094120466695
"negative regulation of TOR signaling",-0.821067322816249,0.83739837398374,0.90341279283873
"positive regulation of non-canonical NF-kappaB signal transduction",-0.76209343208591,0.83739837398374,0.90341279283873
"post-Golgi vesicle-mediated transport",-0.828224088777147,0.840236686390533,0.906080222981867
"maintenance of protein localization in organelle",0.787341196024096,0.840954274353877,0.906459415828787
"lipid oxidation",-0.826733770275676,0.841683366733467,0.906850673944671
"positive regulation of molecular function",-0.894000126835718,0.842883548983364,0.907748935144258
"cytosolic transport",-0.846469787877067,0.843621399176955,0.907892593397046
"reactive oxygen species biosynthetic process",0.772755709725096,0.84375,0.907892593397046
"granulocyte differentiation",0.737009434078279,0.845213849287169,0.909072820097402
"T cell mediated cytotoxicity",0.744361085526993,0.845691382765531,0.909191647183255
"regulation of phosphorylation",-0.888680992522569,0.847583643122677,0.909255461887041
"vesicle localization",-0.864136350254033,0.846299810246679,0.909255461887041
"maintenance of cell number",-0.852083542134023,0.847953216374269,0.909255461887041
"regulation of cell division",0.843159765622448,0.847280334728033,0.909255461887041
"regulation of regulated secretory pathway",0.830900897999226,0.847250509164969,0.909255461887041
"vacuolar localization",-0.82188042156136,0.847870182555781,0.909255461887041
"neutrophil chemotaxis",0.772786652939249,0.848543689320388,0.909494901967374
"adipose tissue development",0.802920324744023,0.849019607843137,0.909611405115679
"regulation of production of molecular mediator of immune response",0.823393883806112,0.853118712273642,0.91360789031639
"peptidyl-lysine modification",-0.818816140364993,0.854043392504931,0.914202888174034
"negative regulation of defense response",0.861488308852221,0.854736842105263,0.914298320611735
"interleukin-12 production",0.78097263520988,0.854870775347913,0.914298320611735
"rhythmic behavior",-0.761947625027159,0.855397148676171,0.914466438183373
"adaptive thermogenesis",-0.839106171622246,0.8559670781893,0.914680954562078
"negative regulation of viral genome replication",-0.755994496576007,0.858846918489066,0.917362577446061
"Fc receptor mediated stimulatory signaling pathway",0.744972891193038,0.860655737704918,0.918898388920294
"positive regulation of interleukin-8 production",0.763390056334611,0.861598440545809,0.919508546847035
"filopodium assembly",0.786004841365482,0.862135922330097,0.919685908532149
"Golgi to plasma membrane transport",0.790518262633559,0.864440078585462,0.92084113094937
"insulin secretion involved in cellular response to glucose stimulus",0.785037188098133,0.864077669902913,0.92084113094937
"endolysosomal toll-like receptor signaling pathway",0.756429774044665,0.864705882352941,0.92084113094937
"L-glutamate transmembrane transport",-0.722501741580684,0.863813229571984,0.92084113094937
"regulation of protein depolymerization",-0.814701187828402,0.867446393762183,0.922569651072962
"innate immune response activating cell surface receptor signaling pathway",0.791189586590566,0.867446393762183,0.922569651072962
"lipopolysaccharide-mediated signaling pathway",0.746348433457813,0.8671875,0.922569651072962
"positive regulation of protein localization to plasma membrane",0.782953981798792,0.868471953578337,0.923263960950017
"circadian regulation of gene expression",0.787620549245388,0.869395711500975,0.923849496948912
"miRNA processing",-0.744469253314805,0.870901639344262,0.925052899080505
"skeletal muscle tissue regeneration",0.74799228376023,0.872093023255814,0.925921311017853
"regulation of protein targeting",-0.79593553320161,0.873983739837398,0.927531158345003
"positive regulation of protein localization to cell periphery",0.784108993125488,0.8762278978389,0.929514562289916
"vacuole organization",0.857519063526763,0.878151260504202,0.930757668921227
"protein dephosphorylation",0.781880951658835,0.878,0.930757668921227
"regulation of filopodium assembly",0.748011393006232,0.879142300194932,0.931409528478548
"regulation of circadian rhythm",-0.793283584849774,0.879759519038076,0.931664954534978
"positive regulation of fat cell differentiation",0.771358832575175,0.881553398058252,0.933165712389013
"positive regulation of pattern recognition receptor signaling pathway",0.766293556220944,0.882011605415861,0.93325192080952
"regulation of cytoplasmic pattern recognition receptor signaling pathway",0.800434134121263,0.883168316831683,0.933678156548049
"skeletal muscle cell differentiation",0.780659360187496,0.883040935672515,0.933678156548049
"negative regulation of protein polymerization",-0.786204581674618,0.884381338742394,0.934163145443458
"regulation of gene silencing by regulatory ncRNA",0.725719514582284,0.884231536926148,0.934163145443458
"cytoplasmic pattern recognition receptor signaling pathway",-0.822189816975199,0.885375494071146,0.934814620125417
"negative regulation of plasma membrane bounded cell projection assembly",0.746233298818547,0.885771543086172,0.934834304313783
"acidic amino acid transport",0.772781852907059,0.887573964497041,0.936337610757739
"regulation of leukocyte apoptotic process",0.769896586932943,0.888888888888889,0.93732557589518
"macrophage differentiation",0.755987730673477,0.892156862745098,0.940371297455152
"cellular response to angiotensin",0.709303185979587,0.892929292929293,0.940785137637541
"lipid catabolic process",0.862546685023078,0.893939393939394,0.941448928056071
"negative regulation of calcium ion transport",-0.728922841973191,0.894523326572008,0.941663527377333
"neutrophil migration",-0.755164426905443,0.895277207392197,0.942056772604279
"protein-containing complex localization",-0.787212703550025,0.898238747553816,0.944771710272103
"endosomal transport",-0.857488578260883,0.903954802259887,0.94681123351059
"microtubule polymerization or depolymerization",-0.807832345136327,0.902691511387164,0.94681123351059
"carbohydrate catabolic process",-0.80580773069505,0.902,0.94681123351059
"synaptic vesicle exocytosis",0.791414468959248,0.903225806451613,0.94681123351059
"body fluid secretion",0.764399110314056,0.903732809430255,0.94681123351059
"extrinsic apoptotic signaling pathway via death domain receptors",0.764314026280438,0.904382470119522,0.94681123351059
"cellular response to external stimulus",0.762220367058642,0.904382470119522,0.94681123351059
"Rac protein signal transduction",0.751523242267552,0.901353965183752,0.94681123351059
"virion assembly",-0.731329661345297,0.903490759753593,0.94681123351059
"secretion by tissue",0.705878053158877,0.901010101010101,0.94681123351059
"plasma membrane repair",0.697810840640903,0.903688524590164,0.94681123351059
"receptor metabolic process",-0.763026735815451,0.909274193548387,0.951530281968464
"vesicle-mediated transport in synapse",0.831711806335467,0.91044776119403,0.9516454018505
"defense response to Gram-positive bacterium",0.717023272068361,0.910536779324056,0.9516454018505
"regulation of granulocyte chemotaxis",-0.69954312958653,0.910179640718563,0.9516454018505
"production of molecular mediator of immune response",-0.795983035968128,0.911823647294589,0.952186835728793
"antigen processing and presentation of exogenous antigen",0.70841705939583,0.911764705882353,0.952186835728793
"autophagosome organization",0.787221378068507,0.91497975708502,0.954415604227961
"icosanoid metabolic process",-0.761732727800857,0.91468253968254,0.954415604227961
"protein homotetramerization",-0.715809642984683,0.915113871635611,0.954415604227961
"lytic vacuole organization",0.778211490726547,0.916831683168317,0.955368134747957
"antimicrobial humoral immune response mediated by antimicrobial peptide",-0.713915122919055,0.91683569979716,0.955368134747957
"polyol biosynthetic process",-0.713537924712058,0.917184265010352,0.955368134747957
"response to tumor cell",-0.704494655755682,0.91869918699187,0.956543878175226
"negative regulation of molecular function",-0.832793270929924,0.919385796545106,0.956856562202616
"positive regulation of extrinsic apoptotic signaling pathway",-0.701539777791115,0.922448979591837,0.959641378600999
"response to xenobiotic stimulus",0.839397293610874,0.927385892116183,0.963967626845063
"regulation of microtubule polymerization or depolymerization",0.776954602527965,0.927125506072874,0.963967626845063
"positive regulation of intracellular protein transport",0.741724060942479,0.930041152263374,0.966322120032038
