"go_description","NES","pval","padj"
"regulation of actin filament length",1.76127243228431,0.000144680304056699,0.00111520656729419
"regulation of endothelial cell migration",1.73034487350074,0.000153438595971633,0.00117905447430834
"vesicle-mediated transport to the plasma membrane",1.74854691693307,0.000155499433132993,0.00119120244764225
"mitochondrial RNA metabolic process",-1.92483164139108,0.000160681076931136,0.00122710902444024
"regulation of heart rate by cardiac conduction",1.96881690840691,0.000161426013874778,0.0012290164614638
"regulation of protein-containing complex disassembly",1.75934393531283,0.000173577786647143,0.00131749255797618
"blastocyst development",-1.78573290965266,0.000174913899596364,0.00132358627682371
"regulation of collagen metabolic process",2.01773543735663,0.000178385396783348,0.00134575244625006
"nucleolar large rRNA transcription by RNA polymerase I",-2.0370057315107,0.000187157387441093,0.00140765041099634
"regulation of organ growth",1.88353553725853,0.000188574006421556,0.00141402019316707
"blood vessel endothelial cell migration",1.80468104258016,0.000192843165511089,0.00143734755795352
"negative regulation of protein-containing complex assembly",1.79128948597765,0.000192655574953687,0.00143734755795352
"cell communication by electrical coupling",2.03315076289197,0.000198936508356821,0.00147832459204081
"heart valve morphogenesis",1.8631135674318,0.000202060946080669,0.00149706050200663
"cardiac septum morphogenesis",1.86273874711759,0.000206796567097235,0.00152758654623612
"relaxation of muscle",2.0298888995181,0.000212656057068691,0.00156620870517653
"myoblast differentiation",1.80420211943307,0.000213961144807574,0.00157115846571715
"rRNA transcription",-1.96254411348049,0.000221922869616538,0.00161723936277535
"outflow tract morphogenesis",1.83342755654218,0.000222191225909104,0.00161723936277535
"Golgi organization",1.73846818703787,0.000221722687922121,0.00161723936277535
"mitochondrial RNA processing",-2.08184287956573,0.000223307078122469,0.00162060867807008
"calcineurin-mediated signaling",1.9201476515709,0.000228527477598527,0.00165365947346806
"response to ischemia",1.91930834234218,0.000244218872335217,0.00176206756144188
"maintenance of location",1.67349273871915,0.000247820144287024,0.00178286840034897
"muscle cell apoptotic process",1.86962573207998,0.000265036168935848,0.00190121321184617
"cellular response to vascular endothelial growth factor stimulus",1.8178811928462,0.000270858655934262,0.00193738093380069
"negative regulation of protein-containing complex disassembly",1.79060166860324,0.000272684925910987,0.00194483904054905
"fatty acid catabolic process",1.80607145725113,0.000279470439322738,0.00198752329627231
"regulation of calcineurin-mediated signaling",1.9494419564253,0.000282770222065215,0.00200524483190247
"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",1.79156591159765,0.000284144542003051,0.00200925000926374
"hemostasis",1.65384988931787,0.000285696643297509,0.00201448599052392
"multivesicular body sorting pathway",1.89454496534054,0.00028661666250359,0.00201524803494025
"epigenetic regulation of gene expression",-1.5090163726578,0.000296314464254891,0.00207754943582102
"integrin-mediated signaling pathway",1.79843369068662,0.000297326772139709,0.00207877478436833
"mitotic recombination",-2.05938999171188,0.000302492831421867,0.00210895283030639
"detoxification",1.76449190157137,0.000313768926060046,0.00218144110498889
"regulation of protein-containing complex assembly",1.49169799510397,0.000318304164253468,0.00220679032312041
"negative regulation of syncytium formation by plasma membrane fusion",-1.95685516853804,0.000344947897862291,0.00238484869775545
"regulation of cytokinesis",-1.76883092265165,0.000348168526789146,0.00240042856525183
"calcium ion transmembrane import into cytosol",1.71549733379843,0.000350863551390053,0.00241230840595599
"regulation of muscle cell differentiation",1.71562575503355,0.000352783209622218,0.00241880642619432
"nucleobase metabolic process",-1.9669205228558,0.000355857929400762,0.00243316633821678
"positive regulation of DNA replication",-1.94178722261462,0.0003596950803718,0.00245264612495277
"muscle cell migration",1.77397766227776,0.000360956418671978,0.00245450364696945
"heart trabecula morphogenesis",1.96427101947102,0.000362305788461406,0.00245492380024798
"negative regulation of transport",1.53601167075423,0.00036299638786906,0.00245492380024798
"tissue remodeling",1.67908458768677,0.000364608384418354,0.00245912502751727
"smooth muscle cell migration",1.83468685229451,0.000376559832050801,0.00253284960203276
"DNA synthesis involved in DNA replication",-2.02841287581408,0.000383922335322982,0.00257539253046389
"regulation of protein localization to plasma membrane",1.79830732631813,0.000390677221606042,0.00261364114292775
"response to leukemia inhibitory factor",-1.71943506471206,0.000396429639144388,0.00264499560310852
"pyrimidine-containing compound biosynthetic process",-1.9302975452867,0.000413202300179968,0.00274951235669351
"positive regulation of double-strand break repair via homologous recombination",-1.93366583322285,0.000415704864788625,0.00275876864814269
"negative regulation of cytoskeleton organization",1.70534788048013,0.000420537511509856,0.00278339760951324
"cardiac atrium morphogenesis",1.98000290901475,0.000426501631302328,0.00281536449173505
"membrane fission",1.9257563064528,0.000440718765015722,0.00289382003907149
"regulation of body fluid levels",1.55528331087844,0.000440154509989338,0.00289382003907149
"regulation of spindle organization",-1.89750217570355,0.000461507629300944,0.00302232700771753
"signal transduction by p53 class mediator",-1.60579197991655,0.000471714996485922,0.00308104374020542
"DNA damage tolerance",-2.00358101698386,0.000476601921248735,0.00310479256834478
"positive regulation of transmembrane transport",1.7110511226831,0.000483718039456336,0.00314290097887599
"mesenchyme morphogenesis",1.81295653361996,0.000495756818676134,0.00321271128969756
"cellular response to metal ion",1.66195732359661,0.000508777713212743,0.00328850594842195
"regulation of SMAD protein signal transduction",1.81022477792615,0.000517429036717124,0.00333573732242052
"monocarboxylic acid catabolic process",1.76439876797806,0.000535903648488172,0.00344588822680737
"response to activity",1.79078349276056,0.000556416075873112,0.00355934201112645
"regulation of myoblast differentiation",1.76057748941261,0.000555376045824751,0.00355934201112645
"receptor-mediated endocytosis",1.56873584839946,0.0005640567536316,0.00359894309129468
"cellular component disassembly",1.45161640322577,0.000587141482898842,0.0037366286168075
"DNA-templated transcription termination",-1.88004739453331,0.000624214673353449,0.00396240618737407
"cardiac muscle cell membrane repolarization",1.86996345515293,0.000634165502670556,0.00401530300415388
"actin filament bundle organization",1.63185675328366,0.00063789439074264,0.00402863582143316
"regulation of calcium-mediated signaling",1.77152677670545,0.000687751918086613,0.00433248797129689
"negative regulation of autophagy",1.81161349647433,0.000723043970500365,0.00454327882223267
"tissue migration",1.72753337029277,0.000752916064937116,0.00471903452821697
"semi-lunar valve development",1.82571102314096,0.000758546259793113,0.00474234714560833
"sodium ion homeostasis",1.88420215354488,0.000776255510994509,0.0048408697946944
"NADH dehydrogenase complex assembly",1.8615036878074,0.000795360570944871,0.00494758129595281
"response to purine-containing compound",1.68602681248701,0.000804928490094293,0.00499458128103509
"acyl-CoA metabolic process",1.71314089958515,0.000813552723916732,0.00503550588718536
"positive regulation of leukocyte mediated immunity",-1.70420829782788,0.000816641787108594,0.0050420520288645
"actin filament polymerization",1.67234439870227,0.000823471562658611,0.00507160401617536
"import into nucleus",-1.55932540065727,0.000851004094603097,0.00521528929087626
"protein polymerization",1.53024926641379,0.000850317310826197,0.00521528929087626
"amino acid activation",-1.85111711719025,0.000862004542082637,0.00526969279174657
"positive regulation of SMAD protein signal transduction",1.81744999529386,0.000866917343768854,0.00528670478435945
"membrane fusion",1.60041335715794,0.000873317893512291,0.00531268385219977
"negative regulation of RNA catabolic process",-1.70605596344672,0.000877096173434665,0.00532262274441281
"pyrimidine nucleotide biosynthetic process",-1.93018380517293,0.000879684231948085,0.00532530796023207
"positive regulation of cytokinesis",-1.90509970610968,0.000893917186748945,0.00539830281632818
"endoplasmic reticulum to Golgi vesicle-mediated transport",1.64601924940541,0.000901037306807161,0.00542809367838683
"mitochondrial gene expression",-1.55036461966803,0.000906352772246172,0.00544689486855932
"organelle membrane fusion",1.65331758929878,0.000949809413697272,0.00569426803090973
"cardiac muscle cell action potential involved in contraction",1.76020925672566,0.000994531669799997,0.00593372020298941
"regulation of cell-matrix adhesion",1.7087031446712,0.000993836672341282,0.00593372020298941
"receptor metabolic process",1.7403387782153,0.00101702125302781,0.00604717203771082
"sterol metabolic process",1.66531976622695,0.00101841978717289,0.00604717203771082
"small molecule catabolic process",1.48485060051109,0.00104116943560592,0.00616750009349376
"histone mRNA metabolic process",-1.90436328903662,0.00106412684503598,0.00628747433077541
"pyruvate metabolic process",1.70345399502287,0.00106648940098971,0.00628747433077541
"response to angiotensin",1.83033054547849,0.0010767088368388,0.00631287534300687
"regulation of ossification",1.73756096588195,0.00107661349184544,0.00631287534300687
"regulation of protein polymerization",1.53635071706292,0.0010809718053094,0.00631287534300687
"connective tissue development",1.51374986994826,0.00107971492834161,0.00631287534300687
"renal system vasculature development",1.90315658053512,0.00109252122691122,0.00636534667885833
"deoxyribonucleotide metabolic process",-1.91294360388018,0.00113073739474547,0.00654940125429705
"vesicle budding from membrane",1.71589717365022,0.00112760065175069,0.00654940125429705
"vasculogenesis",1.68639152458964,0.00113202785579913,0.00654940125429705
"mitotic sister chromatid cohesion",-1.90387796757564,0.00113804929403252,0.00655368526169077
"regulation of cellular response to growth factor stimulus",1.5248863600125,0.00113724223518806,0.00655368526169077
"negative regulation of mRNA catabolic process",-1.65686738532622,0.00115015385580076,0.00660805988448492
"regulation of membrane repolarization",1.89450629444696,0.00117575851211824,0.00673956726807731
"protein localization to Golgi apparatus",1.91806374191737,0.0012244797166617,0.00699732533960798
"vesicle targeting",1.76077789665662,0.00122674308027845,0.00699732533960798
"membrane docking",1.71363992599443,0.00122918366159109,0.00699732533960798
"positive regulation of macroautophagy",1.68921363968458,0.00124487408958978,0.00707042903972961
"regulation of cell-substrate adhesion",1.58972576729461,0.00126325285868774,0.00715843286589719
"anterior/posterior axis specification",-1.80978407748959,0.00127709865244566,0.00722040741542168
"action potential",1.61840577415048,0.0013013067621605,0.00734055314473264
"heart valve development",1.70792763110888,0.00130921132338998,0.00736839570216309
"intra-Golgi vesicle-mediated transport",1.85669949542782,0.0013238940672037,0.0074341743773746
"DNA modification",-1.88260436551011,0.00133019465768957,0.00745269331915464
"regulation of double-strand break repair via nonhomologous end joining",-1.92259995439101,0.00135237459762957,0.00755989583629861
"regulation of actin filament polymerization",1.67215370487483,0.00135762944204428,0.00757221634866045
"protein localization to chromatin",-1.80102512691981,0.00137121488931951,0.00763084160379153
"regulation of actin filament bundle assembly",1.67453555742151,0.00137915623853184,0.0076578652886712
"heterochromatin organization",-1.55438177769801,0.00143527298437356,0.00795166863217675
"regulation of phagocytosis",1.69864389580628,0.00146435804364391,0.00809473644615632
"phagocytosis",1.60194321345045,0.00149163751389256,0.00822720957662516
"regulation of developmental growth",1.50146233130658,0.00149627113026913,0.00823446772799993
"foam cell differentiation",1.92846638383647,0.00152472610461213,0.00837250042399845
"cell-substrate junction organization",1.69103560873367,0.00156946035232295,0.00857041350201902
"positive regulation of protein secretion",1.64540995694481,0.00156975346034951,0.00857041350201902
"positive regulation of endocytosis",1.60370149877108,0.00157224308344409,0.00857041350201902
"mitochondrion organization",1.4527387905173,0.00157458040166022,0.00857041350201902
"somatic diversification of immunoglobulins",-1.74345076050355,0.00162858489791446,0.00884496218079583
"endocardial cushion formation",1.84233025930855,0.0016434170041234,0.00890602839352461
"aortic valve morphogenesis",1.76625329494359,0.00165686110617426,0.00895932301857192
"cellular response to chemical stress",1.49105984553486,0.00168036753235401,0.00906667872891882
"organelle fusion",1.61474423805239,0.00171381641791122,0.00922709837148729
"pancreas development",1.68970204509087,0.00172323360508523,0.00925771819874792
"sodium ion transport",1.56480965908459,0.00173402632750481,0.00929557957854632
"positive regulation of heart growth",1.8280581089579,0.0017617093785709,0.0094236264603728
"cardiac septum development",1.7005924328965,0.00178113746405036,0.00950706061456559
"positive regulation of autophagy",1.59736413453784,0.00181008011379888,0.00964081296662839
"regulation of vascular endothelial growth factor receptor signaling pathway",1.83620787245917,0.00183799658680295,0.00976853860480711
"regulation of meiotic cell cycle",-1.69650595972864,0.00185506614545536,0.0098381926773936
"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",1.48808431581165,0.00191078349905239,0.0101120781335779
"positive regulation of mRNA metabolic process",-1.55745740339058,0.00195389697741712,0.010318238931807
"steroid metabolic process",1.5318762316509,0.00196015947380896,0.0103293329384158
"regulation of myotube differentiation",1.76870302056981,0.00200604023664385,0.0105487115833687
